what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1711619554804
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1711619554805
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1711619554806
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1711619554806
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1711619554827
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1711619554828
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1711619554828
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1711619554830
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1711619554832
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1711619554832
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1711619554833
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1711619554833
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1711619554834
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1711619554871
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1711619554876
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1711619554876
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1711619554876
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1711619554877
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1711619554877
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1711619554878
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1711619554878
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1711619554898
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1711619554899
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1711619554913
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1711619554913
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1711619554914
os,sysinfo,,,"win32",1711619554915
arch,sysinfo,,,"x86",1711619554915
ws,sysinfo,,,"win32",1711619554915
locale,sysinfo,,,"en_GB",1711619554915
processors,sysinfo,,,"8",1711619554915
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1711619554915
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1711619554915
java.specification.name,sysinfo,,,"Java Platform API Specification",1711619554915
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1711619554915
java.specification.version,sysinfo,,,"1.6",1711619554915
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1711619554915
java.version,sysinfo,,,"1.6.0_23",1711619554915
java.vm.info,sysinfo,,,"mixed mode",1711619554915
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1711619554915
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1711619554915
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1711619554915
java.vm.specification.version,sysinfo,,,"1.0",1711619554915
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1711619554915
java.vm.version,sysinfo,,,"19.0-b09",1711619554915
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1711619555254
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1711619555301
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1711619555472
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1711619555541
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1711619558150
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1711619568425
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1711619568846
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1711619569042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619581585
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1711619581711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619586956
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1711619589884
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1711619589899
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711619592726
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1711619593291
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1711619593369
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1711619593370
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1711619593371
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1711619593387
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1711619600770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619603990
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1711619604051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619605433
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1711619605472
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711619605491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619611482
error,log,,,"Internal Error",1711619614049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619614059
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1711619629050
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1711619629112
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711619630300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619681779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619699618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619702372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619719573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619836212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619854219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619870769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619879397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619892177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619894651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619895097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619907888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619959248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619961867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619973221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711619981039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620000479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620001780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620002295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620067700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620269881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620273419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620283009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620283804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620284842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620290209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620291595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620826863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620835048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620835805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711620917458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711621156324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711621189492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711621200138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711621321558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711621609332
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1711621639584
error,log,,,"Internal Error",1711621642387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711621791490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624053733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624086249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624089994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624130653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624134288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624230106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624862797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624863906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624882100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624883572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624885388
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1711624885495
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711624885766
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1711624886666
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1711624886777
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1711624886777
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1711624887586
stopped,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1711624887590
stopped,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1711624887590
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1711624887591
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1711624887591
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1711624887591
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1711624887601
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1711624887601
stopped,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1711624887641
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1711624887641
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1711624887664
