what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1714648454554
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1714648454555
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1714648454555
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1714648454556
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1714648454556
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1714648454556
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1714648454556
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1714648454557
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1714648454557
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1714648454558
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1714648454558
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1714648454558
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1714648454558
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1714648454559
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1714648454559
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1714648454559
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1714648454560
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1714648454561
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1714648454562
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1714648454562
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1714648454562
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1714648454563
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1714648454563
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1714648454564
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1714648454564
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1714648454565
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1714648454566
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1714648454566
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1714648454567
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1714648454567
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1714648454567
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1714648454567
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1714648454568
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1714648454568
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1714648454569
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1714648454570
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1714648454570
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1714648454570
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1714648454571
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1714648454571
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1714648454571
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1714648454572
started,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1714648454572
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1714648454573
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1714648454573
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1714648454573
os,sysinfo,,,"win32",1714648454575
arch,sysinfo,,,"x86",1714648454575
ws,sysinfo,,,"win32",1714648454575
locale,sysinfo,,,"en_GB",1714648454575
processors,sysinfo,,,"16",1714648454575
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1714648454575
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1714648454575
java.specification.name,sysinfo,,,"Java Platform API Specification",1714648454575
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1714648454575
java.specification.version,sysinfo,,,"1.6",1714648454575
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1714648454575
java.version,sysinfo,,,"1.6.0_23",1714648454575
java.vm.info,sysinfo,,,"mixed mode",1714648454575
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1714648454575
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1714648454575
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1714648454575
java.vm.specification.version,sysinfo,,,"1.0",1714648454575
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1714648454575
java.vm.version,sysinfo,,,"19.0-b09",1714648454575
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1714648457456
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714648457602
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1714648457729
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1714648457734
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1714648457735
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1714648457737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648458304
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1714648507893
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1714648507928
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1714648508378
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1714648509305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648514534
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1714648518888
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1714648518893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648524280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648687924
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1714648692436
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1714648692442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648699596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648701721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648706328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648708906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648712355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648765125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1714648765151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1714648765151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648765462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648769265
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714648771948
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714648772097
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1714648772419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1714648785550
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714648788091
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714648788563
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714648788693
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1714648788716
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714648788762
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714648791288
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714648792374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648794582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648795923
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714648800170
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1714648800438
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714648802445
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1714648802459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648811808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648815286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648815312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648818771
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1714648818785
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714648821262
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714648835388
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714648835629
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714648835770
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714648835815
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714648836391
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714648836798
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714648840769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714648857491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649098452
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714649099532
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649100411
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714649100556
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649129431
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649163966
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649164085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649165608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1714649165655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649170657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649173667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649173767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1714649179220
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649191552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1714649199586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1714649204515
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714649206074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649208038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649209609
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649218350
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714649218408
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649218488
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714649221124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649223229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649224456
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1714649225140
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649228407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649235807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649251789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1714649255980
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714649261980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649269532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649271570
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649275960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1714649282796
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714649285455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649287933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649296773
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1714649299359
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714649300916
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714649311338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649313182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649314498
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1714649326199
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1714649327501
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1714649327561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649328604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649381078
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714649384583
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714649387469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649389473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649391230
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649394481
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1714649395016
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1714649395321
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1714649396554
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649405208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1714649420887
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649421781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1714649426123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1714649429927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1714649432243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1714649434555
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714649435792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649439316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649456238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649462287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649463721
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1714649468170
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649469288
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1714649472638
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649476386
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1714649476946
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649490129
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1714649490301
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649493157
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649500188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1714649507249
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649508494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1714649512338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1714649515622
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714649523263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649525158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649526799
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714649527889
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714649529905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1714649530213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1714649531457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1714649531867
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714649532931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649534639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714649535872
